sequence_name,sample_date,epi_week,epi_date,lineage
England/NORT-YBGTCK/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/NORT-YBGW7R/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/NORT-YBG1IS/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/PHEC-YYBAICB/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/ALDP-3039F71/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/MILK-3033047/2021,2021-12-24,104,2021-12-19,AY.4.2.1
Wales/ALDP-3033D9B/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/ALDP-302C5E8/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/LSPA-301645D/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/ALDP-2FF7ACD/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/MILK-2FE5136/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/MILK-2FF93FD/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/MILK-2FF0D61/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/PLYM-2FD3FE6/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/PHEC-3Y0A5Y7D/2021,2021-12-24,104,2021-12-19,AY.4.2.1
England/PHEC-5M0B3Z90/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PHEC-YYNZARX/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/DHSC-CYB43JU/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/LOND-YYBNK1C/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/DHSC-CYYUYJ5/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/DHSC-CYBHXOK/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/DHSC-CYD6QW7/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PHEC-4N044Z67/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/DHSC-CYD8YIA/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/DHSC-CYDFWSG/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PHEC-YYBHSM4/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/DHSC-CYNEK3F/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/NORT-YBGD45/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PHEC-YYBA5H4/2021,2021-12-23,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGIAUS/2021,2021-12-23,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGSYDP/2021,2021-12-23,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGI4JJ/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/ALDP-30228E9/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/LSPA-3028C23/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/MILK-301FA9E/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/DHSC-CYBERPF/2021,2021-12-23,104,2021-12-19,AY.4.2.1
Wales/ALDP-3012CD1/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/ALDP-2FFC9CB/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/MILK-3002506/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/ALDP-300E8E3/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/MILK-30020D8/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/ALDP-300114F/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/ALDP-3001385/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/ALDP-300126A/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/LSPA-2FF96F4/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/LSPA-2FF95E8/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FDE710/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/QEUH-2FF340F/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/ALDP-2FF6545/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FD5EF6/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FD5D17/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FD5F02/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/NEWC-2FD8AFF/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FDAB63/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/NEWC-2FD8E99/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/NEWC-2FD8E11/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FD7FF1/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/NEWC-2FDAD30/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FDAF0D/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FD215A/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FD262E/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FD0620/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FD05C9/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FD7CBE/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FD943C/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/NEWC-2FDD6C9/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/NEWC-2FDC615/2021,2021-12-23,104,2021-12-19,AY.4.2.1
Scotland/NEWC-2FDD75D/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FDEDF0/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FCBF87/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FCC083/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PLYM-2FCB92F/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/NEWC-2FCD50B/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PHEC-3Y068YA5/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PHEC-3Y06BY7F/2021,2021-12-23,104,2021-12-19,AY.4.2.1
England/PHEC-5M0B3Z36/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYNAZRN/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PHEC-4T038Z7B/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYD81QI/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYY3K11/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYD1DWY/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYN3US9/2021,2021-12-22,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGWDUP/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYY9ZWI/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYDNEBD/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYNFUDX/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYN76U1/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYYPQIB/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYD751S/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYN698E/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYY6DJN/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYBRIXA/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYDPAPF/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYDBHP3/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/NORW-3106C78/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PHEC-4G0B9Z43/2021,2021-12-22,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGI55D/2021,2021-12-22,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGIHRT/2021,2021-12-22,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGI5CN/2021,2021-12-22,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGSKF9/2021,2021-12-22,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGI4FT/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PHEP-YYR8UK8/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYDH4O7/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/DHSC-CYBXA4E/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PHEP-YYDBGDX/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/LSPA-3025FF0/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/LSPA-3025F1E/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/LSPA-3025EF3/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/LSPA-3025FD2/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/LSPA-3023CFB/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/LSPA-3000F64/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PHEP-YYDNJGR/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/MILK-3007255/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/ALDP-2FF6B25/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FDE68C/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/ALDP-2FF1DCA/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PHEP-YYN6IMS/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/LSPA-2FF24F1/2021,2021-12-22,104,2021-12-19,AY.4.2.1
Scotland/QEUH-2FCE79B/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FD3836/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FD3B00/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FD3881/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FD3D19/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/ALDP-2FEA122/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/ALDP-2FEA368/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/QEUH-2FD3432/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FC6C49/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FC6ECB/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FCFA28/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/QEUH-2FE1CA2/2021,2021-12-22,104,2021-12-19,AY.4.2.1
Scotland/QEUH-2FE1C84/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FD9241/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FD926F/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FCD90F/2021,2021-12-22,104,2021-12-19,AY.4.2.1
Scotland/QEUH-2FCDEA6/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FCD617/2021,2021-12-22,104,2021-12-19,AY.4.2.1
Scotland/QEUH-2FCDA48/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FBCC82/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FBCDF8/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FBCF01/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FBCD52/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FBCE7D/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/MILK-2FBB3BB/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FC5099/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FC48B0/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PLYM-2FC5248/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/PHEC-3X04AXB0/2021,2021-12-22,104,2021-12-19,AY.4.2.1
England/LOND-YYBD19E/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYDPAUA/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/PHWC-P8FBJN/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/PHWC-P8FBKY/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/PHWC-P8FBM6/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/PHWC-P8FBGE/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/PHWC-P8GEZH/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/PHWC-P8G1P8/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/PHWC-P8YE9A/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/PHWC-P8YE64/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYD7YSJ/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYNDX7N/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYNYU6N/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYY1K5Q/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEP-YYD8Z1U/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYBM8Z8/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYYNI9H/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYNJZZ4/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYD7SU3/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYBCQNJ/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYDSYYR/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYBN8I7/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/NORW-310FB04/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Scotland/EDB33920/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/NORT-YBGSM8/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/NORT-YBG5OZ/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/NORT-YBGWY9/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/NORT-YBG45N/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYNSPRO/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEC-YYBZ3SK/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGWB1T/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYYTHIK/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEP-YYN9N4E/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEC-YYBZX1H/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/NORT-YBFWCJ/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PLYM-2FABC95/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PLYM-2FABAC8/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PLYM-2FABBD4/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/ALDP-2FFFFC6/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEP-YYN6UID/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PLYM-2FDA36B/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/ALDP-2FC82DC/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PLYM-2FA28B8/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PLYM-2FA4E1E/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/QEUH-2FD17C2/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/QEUH-2FD167A/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/QEUH-2FE0809/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Scotland/QEUH-2FCC5B1/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGXEQ6/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/ALDP-2FC7FD6/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/ALDP-2FC275B/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/MILK-2FBC04A/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEP-YYN5ZFG/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/MILK-2FAFEF5/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/MILK-2FB00CE/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/MILK-2FB9678/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEP-YYN5HMI/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEC-3X085XCA/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYDAM56/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYY7OF9/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYYEUIG/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/NEWC-2F9BEB0/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Scotland/QEUH-2FA1B0B/2021,2021-12-21,104,2021-12-19,AY.4.2.1
Scotland/QEUH-2F96C9D/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEC-3X042X9A/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEC-YYBI4DW/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/ARCH-002106A10/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/ARCH-002107E1/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/ARCH-002106H11/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/ARCH-002106H10/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/PHEC-3X06BX9D/2021,2021-12-21,104,2021-12-19,AY.4.2.1
England/DHSC-CYNYDFF/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYBK4BD/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-P8G5QH/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYYG47U/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYDZAJA/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYYUDUD/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PHEP-YYD8R6Q/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYBFSNX/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYYW64A/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYY9U78/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYYT7KY/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYNIACZ/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/NORW-3120341/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/NORW-310C05B/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/NORT-YBGJMW/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYYRWP6/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYBCXBK/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYBYDM4/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYD6TXF/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYNRX9H/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Scotland/SCOT-2351/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Scotland/SCOT-2416/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYNIE6N/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYD7NIJ/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYNHTF6/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYNEW1J/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/ALDP-2FFF0D2/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PHEP-YYN67J1/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGUY76/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGUZT9/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGUMCS/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGUX4I/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGUSGZ/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGUWI4/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-3007CEE/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PHEC-YYBZOII/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/NORT-YBRZMK/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PHEC-3Y089YBF/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FA6CA9/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2FB0D21/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2FB0EE2/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2FAE940/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PHEP-YYN6P73/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/ALDP-2FE68B8/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PHEC-YYBSIB5/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/QEUH-2FE2F99/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/LSPA-2FC9824/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/QEUH-2FA3EF1/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGOWJ3/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGXESP/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGXDHG/2021,2021-12-20,104,2021-12-19,AY.4.2.1
Wales/PHWC-PGXGRW/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/LSPA-2FBEE6C/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/QEUH-2FD9C07/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/QEUH-2FDA152/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FA58B5/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FA5712/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB3F64/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB38C3/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB3896/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PHEP-YYN56PX/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PHEP-YYN56XM/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FAB49D/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FA9B12/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/LSPA-2FC5345/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/LSPA-2FBD999/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/QEUH-2FB141C/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB5612/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB52C3/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2FA905F/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2FA91D4/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2FB4AEA/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2FA9110/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2FA9329/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB26E8/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB2545/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB2299/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FAD64A/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FAD99C/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FAD60E/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/LSPA-2FBBD53/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/LSPA-2FBE7CB/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/LSPA-2FC4E36/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FA4537/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FA1752/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FA13D6/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FA160A/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB5A61/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB583A/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2FB8011/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/QEUH-2FAB1A5/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/DHSC-CYBSOMY/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2F7D40D/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2F7D564/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2F88AC1/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2F9D610/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/QEUH-2F9D100/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/QEUH-2F998A5/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2F87707/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2F8EAE9/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2F7F1F5/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PHEC-YYBSGA5/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2F90EBB/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/QEUH-2F97063/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/LSPA-2F978A7/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/LSPA-2F97889/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/NEWC-2F9BE1A/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/LSPA-2FA0C72/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/PLYM-2F9F4F6/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/QEUH-2F9FDA0/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2F937CC/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2F984B1/2021,2021-12-20,104,2021-12-19,AY.4.2.1
England/MILK-2F98527/2021,2021-12-20,104,2021-12-19,AY.4.2.1
