sequence_name,sample_date,epi_week,epi_date,lineage
England/LSPA-3AB46BB/2022,2022-03-14,116,2022-03-13,BA.1
England/LSPA-3AB4527/2022,2022-03-14,116,2022-03-13,BA.1
England/MILK-3A9EAAC/2022,2022-03-14,116,2022-03-13,BA.1
England/MILK-3A9ECE2/2022,2022-03-14,116,2022-03-13,BA.1
England/MILK-3A9E1D4/2022,2022-03-14,116,2022-03-13,BA.1
Scotland/QEUH-3AB0840/2022,2022-03-14,116,2022-03-13,BA.1
England/BRBR-3AAC030/2022,2022-03-14,116,2022-03-13,BA.1
England/MILK-3A9E4AE/2022,2022-03-14,116,2022-03-13,BA.1
England/MILK-3AA236E/2022,2022-03-14,116,2022-03-13,BA.1
Scotland/QEUH-3AAE308/2022,2022-03-14,116,2022-03-13,BA.1
Scotland/QEUH-3AAE8AF/2022,2022-03-14,116,2022-03-13,BA.1
England/MILK-3AA4557/2022,2022-03-14,116,2022-03-13,BA.1
England/MILK-3AA7A73/2022,2022-03-14,116,2022-03-13,BA.1
England/MILK-3AA6C14/2022,2022-03-14,116,2022-03-13,BA.1
Wales/PHWC-PJCFD4/2022,2022-03-13,116,2022-03-13,BA.1
Wales/PHWC-PJKYRB/2022,2022-03-13,116,2022-03-13,BA.1
England/PHWC-PJKGSS/2022,2022-03-13,116,2022-03-13,BA.1
Wales/NORT-YNNXIKU/2022,2022-03-13,116,2022-03-13,BA.1
England/LSPA-3B056E7/2022,2022-03-13,116,2022-03-13,BA.1
England/NORT-YNNQYDA/2022,2022-03-13,116,2022-03-13,BA.1
England/NORT-YNNQYWI/2022,2022-03-13,116,2022-03-13,BA.1
England/NORT-YNNQ8DT/2022,2022-03-13,116,2022-03-13,BA.1
England/NORT-YNNQIRB/2022,2022-03-13,116,2022-03-13,BA.1
England/NORT-YNNQEBW/2022,2022-03-13,116,2022-03-13,BA.1
England/NORT-YNNQRBA/2022,2022-03-13,116,2022-03-13,BA.1
England/NORT-YNNQMXI/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A7B911/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A78677/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A7871A/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3AC04FE/2022,2022-03-13,116,2022-03-13,BA.1
England/PHEP-YYRO3PE/2022,2022-03-13,116,2022-03-13,BA.1
Wales/PHWC-PJJQHR/2022,2022-03-13,116,2022-03-13,BA.1
England/LSPA-3A936A3/2022,2022-03-13,116,2022-03-13,BA.1
England/BRBR-3A93175/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A947AF/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A93D62/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A958E7/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A86746/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A88CFA/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3AA5680/2022,2022-03-13,116,2022-03-13,BA.1
England/LSPA-3A99898/2022,2022-03-13,116,2022-03-13,BA.1
England/LSPA-3A99388/2022,2022-03-13,116,2022-03-13,BA.1
England/LSPA-3A993D3/2022,2022-03-13,116,2022-03-13,BA.1
England/QEUH-3A97AA3/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A904CA/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A918DC/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A774E7/2022,2022-03-13,116,2022-03-13,BA.1
England/BRBR-3A7C5C1/2022,2022-03-13,116,2022-03-13,BA.1
England/BRBR-3A7C637/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A79931/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A7AEAA/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A7B6ED/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A79658/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A82AE7/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A776C3/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A828FC/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A8A95B/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A8D24E/2022,2022-03-13,116,2022-03-13,BA.1
England/PHEC-YYDPOZR/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A7CA1D/2022,2022-03-13,116,2022-03-13,BA.1
England/LSPA-3A79F7B/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/QEUH-3A7A824/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A5FE8D/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A5B4F8/2022,2022-03-13,116,2022-03-13,BA.1
England/BRBR-3A72BD8/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A59375/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A5F5E2/2022,2022-03-13,116,2022-03-13,BA.1
England/MILK-3A6393A/2022,2022-03-13,116,2022-03-13,BA.1
Scotland/SCOT-8379/2022,2022-03-12,115,2022-03-06,BA.1
Wales/PHWC-PJQZT8/2022,2022-03-12,115,2022-03-06,BA.1
England/ALDP-3ACE627/2022,2022-03-12,115,2022-03-06,BA.1
England/NORT-YNNCIAH/2022,2022-03-12,115,2022-03-06,BA.1
Wales/PHWC-PJJR6K/2022,2022-03-12,115,2022-03-06,BA.1
England/PHEP-YYRXAS3/2022,2022-03-12,115,2022-03-06,BA.1
England/BRBR-3A8122C/2022,2022-03-12,115,2022-03-06,BA.1
England/HSLL-3A7D5EE/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A89D23/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A8A074/2022,2022-03-12,115,2022-03-06,BA.1
England/NORT-YNNCW6T/2022,2022-03-12,115,2022-03-06,BA.1
England/NORT-YNNCUTC/2022,2022-03-12,115,2022-03-06,BA.1
England/LSPA-3A5EFC7/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A60CCB/2022,2022-03-12,115,2022-03-06,BA.1
England/MILK-3A5E510/2022,2022-03-12,115,2022-03-06,BA.1
England/BRBR-3A70080/2022,2022-03-12,115,2022-03-06,BA.1
England/LSPA-3A743ED/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A5C47F/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A5B838/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A5BDEE/2022,2022-03-12,115,2022-03-06,BA.1
England/MILK-3A54C51/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A67F52/2022,2022-03-12,115,2022-03-06,BA.1
England/MILK-3A6A71B/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A688ED/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A627E6/2022,2022-03-12,115,2022-03-06,BA.1
England/LSPA-3A61C51/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A5965E/2022,2022-03-12,115,2022-03-06,BA.1
England/MILK-3A5A14D/2022,2022-03-12,115,2022-03-06,BA.1
England/MILK-3A570BC/2022,2022-03-12,115,2022-03-06,BA.1
England/LSPA-3A71EC1/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A6AA9A/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A6AD55/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A6A177/2022,2022-03-12,115,2022-03-06,BA.1
England/MILK-3A6B8EA/2022,2022-03-12,115,2022-03-06,BA.1
Scotland/QEUH-3A56378/2022,2022-03-12,115,2022-03-06,BA.1
Wales/PHWC-PJQZPO/2022,2022-03-11,115,2022-03-06,BA.1
England/ALDP-3A727D4/2022,2022-03-11,115,2022-03-06,BA.1
England/ALDP-3A72798/2022,2022-03-11,115,2022-03-06,BA.1
England/PHEP-YYRO3IZ/2022,2022-03-11,115,2022-03-06,BA.1
Wales/PHWC-PJJGPM/2022,2022-03-11,115,2022-03-06,BA.1
Wales/PHWC-PJJPKK/2022,2022-03-11,115,2022-03-06,BA.1
Wales/PHWC-PJGXXR/2022,2022-03-11,115,2022-03-06,BA.1
Wales/PHWC-PJGKS4/2022,2022-03-11,115,2022-03-06,BA.1
England/NORT-YNNCJX5/2022,2022-03-11,115,2022-03-06,BA.1
Wales/NORT-YNNCWJH/2022,2022-03-11,115,2022-03-06,BA.1
England/NORT-YNNCF96/2022,2022-03-11,115,2022-03-06,BA.1
England/LSPA-3A68C69/2022,2022-03-11,115,2022-03-06,BA.1
England/NEWC-3A5154A/2022,2022-03-11,115,2022-03-06,BA.1
England/PLYM-3A32D83/2022,2022-03-11,115,2022-03-06,BA.1
England/PHEC-YYDCUJY/2022,2022-03-11,115,2022-03-06,BA.1
England/BRBR-3A4C3C0/2022,2022-03-11,115,2022-03-06,BA.1
England/ALDP-3A52EB7/2022,2022-03-11,115,2022-03-06,BA.1
England/LSPA-3A46171/2022,2022-03-11,115,2022-03-06,BA.1
England/NEWC-3A4E3EC/2022,2022-03-11,115,2022-03-06,BA.1
England/LSPA-3A448C9/2022,2022-03-11,115,2022-03-06,BA.1
England/LSPA-3A448BA/2022,2022-03-11,115,2022-03-06,BA.1
England/ALDP-3A2EDB7/2022,2022-03-11,115,2022-03-06,BA.1
England/PLYM-3A2E3C4/2022,2022-03-11,115,2022-03-06,BA.1
England/ALDP-3A2EF57/2022,2022-03-11,115,2022-03-06,BA.1
England/BRBR-3A3A88A/2022,2022-03-11,115,2022-03-06,BA.1
England/BRBR-3A3A9D2/2022,2022-03-11,115,2022-03-06,BA.1
England/LSPA-3A3BD8A/2022,2022-03-11,115,2022-03-06,BA.1
England/ALDP-3A49F74/2022,2022-03-11,115,2022-03-06,BA.1
England/ALDP-3A4A26B/2022,2022-03-11,115,2022-03-06,BA.1
England/LSPA-3A4927B/2022,2022-03-11,115,2022-03-06,BA.1
England/LSPA-3A49660/2022,2022-03-11,115,2022-03-06,BA.1
England/LSPA-3A40B1F/2022,2022-03-11,115,2022-03-06,BA.1
Scotland/SCOT-9479/2022,2022-03-10,115,2022-03-06,BA.1
Wales/PHWC-PJOCIF/2022,2022-03-10,115,2022-03-06,BA.1
Wales/PHWC-PJKHK3/2022,2022-03-10,115,2022-03-06,BA.1
Scotland/SCOT-7775/2022,2022-03-10,115,2022-03-06,BA.1
England/PHEP-YYRO3N6/2022,2022-03-10,115,2022-03-06,BA.1
Wales/PHWC-PJEQ3C/2022,2022-03-10,115,2022-03-06,BA.1
Wales/PHWC-PJE1K8/2022,2022-03-10,115,2022-03-06,BA.1
Wales/PHWC-PJ8C16/2022,2022-03-10,115,2022-03-06,BA.1
Wales/PHWC-PJ8QAO/2022,2022-03-10,115,2022-03-06,BA.1
England/LSPA-3A325F4/2022,2022-03-10,115,2022-03-06,BA.1
England/PHEC-YYDQN3C/2022,2022-03-10,115,2022-03-06,BA.1
Wales/PHWC-PJGY4H/2022,2022-03-10,115,2022-03-06,BA.1
England/ALDP-3A2F6BB/2022,2022-03-10,115,2022-03-06,BA.1
England/PLYM-3A2EA92/2022,2022-03-10,115,2022-03-06,BA.1
England/PHEC-YYDP3MW/2022,2022-03-10,115,2022-03-06,BA.1
England/DHSC-CYGAKXI/2022,2022-03-10,115,2022-03-06,BA.1
England/DHSC-CY8HPXJ/2022,2022-03-10,115,2022-03-06,BA.1
Scotland/SCOT-7461/2022,2022-03-10,115,2022-03-06,BA.1
England/ALDP-3A30004/2022,2022-03-10,115,2022-03-06,BA.1
England/PHEC-YYDCQ9A/2022,2022-03-10,115,2022-03-06,BA.1
England/ALDP-3A4F3CD/2022,2022-03-10,115,2022-03-06,BA.1
England/ALDP-3A45AB3/2022,2022-03-10,115,2022-03-06,BA.1
England/PHEP-YYRP9CM/2022,2022-03-10,115,2022-03-06,BA.1
Scotland/QEUH-3A2C3A8/2022,2022-03-10,115,2022-03-06,BA.1
Scotland/QEUH-3A2C2E7/2022,2022-03-10,115,2022-03-06,BA.1
Scotland/QEUH-3A274C8/2022,2022-03-10,115,2022-03-06,BA.1
England/LSPA-3A3A064/2022,2022-03-10,115,2022-03-06,BA.1
England/PLYM-3A41765/2022,2022-03-10,115,2022-03-06,BA.1
England/PLYM-3A36D34/2022,2022-03-10,115,2022-03-06,BA.1
England/MILK-3A35148/2022,2022-03-10,115,2022-03-06,BA.1
England/ALDP-3A356EF/2022,2022-03-10,115,2022-03-06,BA.1
England/MILK-3A2CF3B/2022,2022-03-10,115,2022-03-06,BA.1
England/MILK-3A0D273/2022,2022-03-10,115,2022-03-06,BA.1
England/ALDP-3A0CB6A/2022,2022-03-10,115,2022-03-06,BA.1
England/ALDP-3A0CDCE/2022,2022-03-10,115,2022-03-06,BA.1
England/BRBR-39FEC5A/2022,2022-03-10,115,2022-03-06,BA.1
Scotland/QEUH-3A00410/2022,2022-03-10,115,2022-03-06,BA.1
Wales/PHWC-PJEM4P/2022,2022-03-09,115,2022-03-06,BA.1
Wales/PHWC-PJ8IWT/2022,2022-03-09,115,2022-03-06,BA.1
Wales/PHWC-PJ8QT6/2022,2022-03-09,115,2022-03-06,BA.1
Wales/PHWC-PJENTE/2022,2022-03-09,115,2022-03-06,BA.1
England/PHEC-YYDP7PC/2022,2022-03-09,115,2022-03-06,BA.1
England/PHEC-YYDP7XE/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/SCOT-7344/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/SCOT-7322/2022,2022-03-09,115,2022-03-06,BA.1
England/PHEC-YYDP8F1/2022,2022-03-09,115,2022-03-06,BA.1
England/PHEC-YYDP8GO/2022,2022-03-09,115,2022-03-06,BA.1
England/PHEC-YYDCNQ8/2022,2022-03-09,115,2022-03-06,BA.1
England/PHWC-PJRSXB/2022,2022-03-09,115,2022-03-06,BA.1
Wales/PHWC-PJR7UT/2022,2022-03-09,115,2022-03-06,BA.1
England/LSPA-3A44823/2022,2022-03-09,115,2022-03-06,BA.1
England/PHEC-YYDMI1P/2022,2022-03-09,115,2022-03-06,BA.1
England/LSPA-3A4238E/2022,2022-03-09,115,2022-03-06,BA.1
England/MILK-3A2CA76/2022,2022-03-09,115,2022-03-06,BA.1
England/LSPA-3A42096/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39F7E79/2022,2022-03-09,115,2022-03-06,BA.1
England/NEWC-39F3DAD/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39D6C49/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39D7A02/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39D6D37/2022,2022-03-09,115,2022-03-06,BA.1
England/MILK-3A1134C/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-3A230D7/2022,2022-03-09,115,2022-03-06,BA.1
England/ALDP-3A1278B/2022,2022-03-09,115,2022-03-06,BA.1
England/MILK-3A021DB/2022,2022-03-09,115,2022-03-06,BA.1
England/BRBR-39F058A/2022,2022-03-09,115,2022-03-06,BA.1
England/PHEC-YYDKIM6/2022,2022-03-09,115,2022-03-06,BA.1
England/MILK-3A02DAA/2022,2022-03-09,115,2022-03-06,BA.1
England/ALDP-3A04D20/2022,2022-03-09,115,2022-03-06,BA.1
England/ALDP-3A04D5D/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39F9660/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39E895C/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DD213/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39D4944/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39D3699/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39D29DD/2022,2022-03-09,115,2022-03-06,BA.1
England/LSPA-39D7F6D/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39E2837/2022,2022-03-09,115,2022-03-06,BA.1
England/NEWC-39E24E8/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39E9CDA/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39E9302/2022,2022-03-09,115,2022-03-06,BA.1
England/BRBR-39EC93A/2022,2022-03-09,115,2022-03-06,BA.1
England/NEWC-39EEBBA/2022,2022-03-09,115,2022-03-06,BA.1
England/NEWC-39ED6BA/2022,2022-03-09,115,2022-03-06,BA.1
England/NEWC-39EEB9C/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DBF1E/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DA01C/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DC1BD/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DB5FE/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DFB8F/2022,2022-03-09,115,2022-03-06,BA.1
England/QEUH-39DF9FE/2022,2022-03-09,115,2022-03-06,BA.1
England/QEUH-39DFC6E/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39E5FE4/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39E6BB2/2022,2022-03-09,115,2022-03-06,BA.1
England/LSPA-39E61B0/2022,2022-03-09,115,2022-03-06,BA.1
England/LSPA-39E48AE/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39D74D7/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DA7AE/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DD969/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DE063/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DCC9E/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DD5B0/2022,2022-03-09,115,2022-03-06,BA.1
England/BRBR-39D3FF8/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DF31E/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DF33C/2022,2022-03-09,115,2022-03-06,BA.1
England/LSPA-39DEADE/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39DF387/2022,2022-03-09,115,2022-03-06,BA.1
Scotland/QEUH-39E115B/2022,2022-03-09,115,2022-03-06,BA.1
England/LSPA-39EA899/2022,2022-03-09,115,2022-03-06,BA.1
England/NORT-YNNJ5J5/2022,2022-03-09,115,2022-03-06,BA.1
England/NORT-YNNJO5B/2022,2022-03-09,115,2022-03-06,BA.1
England/PHEC-YYD4MSO/2022,2022-03-08,115,2022-03-06,BA.1
Wales/PHWC-PJXAW6/2022,2022-03-08,115,2022-03-06,BA.1
Wales/PHWC-PJERRB/2022,2022-03-08,115,2022-03-06,BA.1
Wales/PHWC-PJEDHT/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-YYDQ1E9/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-YYDP7ES/2022,2022-03-08,115,2022-03-06,BA.1
Scotland/SCOT-7503/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X082Z1E/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X07FZ90/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X07EZDF/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X07FZ72/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X07EZ75/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X080Z05/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X07FZ45/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X07EZEE/2022,2022-03-08,115,2022-03-06,BA.1
England/NEWC-3A52163/2022,2022-03-08,115,2022-03-06,BA.1
Wales/PHWC-PJR31Z/2022,2022-03-08,115,2022-03-06,BA.1
Wales/PHWC-PJR3WU/2022,2022-03-08,115,2022-03-06,BA.1
Wales/PHWC-PJFBQS/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X07CZ7B/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X07DZA5/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X07DZE1/2022,2022-03-08,115,2022-03-06,BA.1
England/ALDP-3A27B0F/2022,2022-03-08,115,2022-03-06,BA.1
England/ALDP-3A27BD2/2022,2022-03-08,115,2022-03-06,BA.1
England/ALDP-3A25CB3/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-YYDMUM6/2022,2022-03-08,115,2022-03-06,BA.1
England/DHSC-CY8KZ9D/2022,2022-03-08,115,2022-03-06,BA.1
England/ALDP-3A10D9A/2022,2022-03-08,115,2022-03-06,BA.1
Scotland/QEUH-3A2313E/2022,2022-03-08,115,2022-03-06,BA.1
England/ALDP-3A131F5/2022,2022-03-08,115,2022-03-06,BA.1
Wales/ALDP-3A10723/2022,2022-03-08,115,2022-03-06,BA.1
England/ALDP-3A0D765/2022,2022-03-08,115,2022-03-06,BA.1
England/PLYM-39FE953/2022,2022-03-08,115,2022-03-06,BA.1
England/PLYM-3A01303/2022,2022-03-08,115,2022-03-06,BA.1
England/PLYM-3A00F5B/2022,2022-03-08,115,2022-03-06,BA.1
England/ALDP-3A08CA7/2022,2022-03-08,115,2022-03-06,BA.1
England/ALDP-3A05CAA/2022,2022-03-08,115,2022-03-06,BA.1
England/PLYM-39FB9FC/2022,2022-03-08,115,2022-03-06,BA.1
England/PLYM-39FCF17/2022,2022-03-08,115,2022-03-06,BA.1
England/PLYM-39FB974/2022,2022-03-08,115,2022-03-06,BA.1
England/NEWC-39CA659/2022,2022-03-08,115,2022-03-06,BA.1
England/NEWC-39CA880/2022,2022-03-08,115,2022-03-06,BA.1
England/QEUH-39EA019/2022,2022-03-08,115,2022-03-06,BA.1
Scotland/NEWC-39CD656/2022,2022-03-08,115,2022-03-06,BA.1
Scotland/NEWC-39CD717/2022,2022-03-08,115,2022-03-06,BA.1
England/ALDP-39CED9C/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39C70C7/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39D08C3/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39D091B/2022,2022-03-08,115,2022-03-06,BA.1
England/NEWC-39CC5F0/2022,2022-03-08,115,2022-03-06,BA.1
England/NEWC-39CC930/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39DE79B/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39DE91D/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39DE84D/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39C3BD9/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39C1D4E/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39B3D21/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39B3D30/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39B4009/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39B3D12/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39B53A5/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39B11BE/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39B2CF8/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39BD404/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39B07EA/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39BCAE5/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39BCB79/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39BCB3D/2022,2022-03-08,115,2022-03-06,BA.1
Scotland/QEUH-39B479B/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39AF8EB/2022,2022-03-08,115,2022-03-06,BA.1
Wales/PHWC-PJDZNH/2022,2022-03-08,115,2022-03-06,BA.1
Wales/PHWC-PJDUU7/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39C6848/2022,2022-03-08,115,2022-03-06,BA.1
England/NEWC-39CB755/2022,2022-03-08,115,2022-03-06,BA.1
England/NEWC-39CB55B/2022,2022-03-08,115,2022-03-06,BA.1
England/MILK-39C89DA/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X076Z04/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X077ZC5/2022,2022-03-08,115,2022-03-06,BA.1
England/PHEC-5X075ZE9/2022,2022-03-08,115,2022-03-06,BA.1
England/ARCH-002867G4/2022,2022-03-08,115,2022-03-06,BA.1
England/ARCH-002867B10/2022,2022-03-08,115,2022-03-06,BA.1
England/ARCH-002867H4/2022,2022-03-08,115,2022-03-06,BA.1
England/ARCH-002797C11/2022,2022-03-08,115,2022-03-06,BA.1
England/ARCH-002797A12/2022,2022-03-08,115,2022-03-06,BA.1
England/ARCH-002868D1/2022,2022-03-08,115,2022-03-06,BA.1
England/ARCH-002797B11/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-3941AB8/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-3941C49/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-39410E3/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-3941308/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-3940F50/2022,2022-03-08,115,2022-03-06,BA.1
England/LSPA-394105C/2022,2022-03-08,115,2022-03-06,BA.1
Wales/PHWC-PJ8EIH/2022,2022-03-07,115,2022-03-06,BA.1
Wales/PHWC-PJRWQF/2022,2022-03-07,115,2022-03-06,BA.1
Scotland/SCOT-7089/2022,2022-03-07,115,2022-03-06,BA.1
Scotland/SCOT-7241/2022,2022-03-07,115,2022-03-06,BA.1
Scotland/SCOT-7221/2022,2022-03-07,115,2022-03-06,BA.1
Scotland/SCOT-7079/2022,2022-03-07,115,2022-03-06,BA.1
Scotland/SCOT-7120/2022,2022-03-07,115,2022-03-06,BA.1
England/PLYM-39F398B/2022,2022-03-07,115,2022-03-06,BA.1
England/PLYM-39F4270/2022,2022-03-07,115,2022-03-06,BA.1
England/PLYM-39F4207/2022,2022-03-07,115,2022-03-06,BA.1
England/MILK-39C24A2/2022,2022-03-07,115,2022-03-06,BA.1
England/PHEC-YYDK8ZU/2022,2022-03-07,115,2022-03-06,BA.1
England/ALDP-39CE1FA/2022,2022-03-07,115,2022-03-06,BA.1
England/PLYM-39D0DF1/2022,2022-03-07,115,2022-03-06,BA.1
England/PLYM-39EBB35/2022,2022-03-07,115,2022-03-06,BA.1
England/MILK-39BFA5B/2022,2022-03-07,115,2022-03-06,BA.1
Northern_Ireland/NORT-YNNJ361/2022,2022-03-07,115,2022-03-06,BA.1
England/ALDP-39B7640/2022,2022-03-07,115,2022-03-06,BA.1
England/ALDP-39B75BC/2022,2022-03-07,115,2022-03-06,BA.1
Scotland/QEUH-399B28A/2022,2022-03-07,115,2022-03-06,BA.1
Scotland/QEUH-39A691E/2022,2022-03-07,115,2022-03-06,BA.1
Scotland/QEUH-39A57CA/2022,2022-03-07,115,2022-03-06,BA.1
England/LSPA-39A52D8/2022,2022-03-07,115,2022-03-06,BA.1
England/NEWC-39A90BC/2022,2022-03-07,115,2022-03-06,BA.1
Scotland/QEUH-39AAAEA/2022,2022-03-07,115,2022-03-06,BA.1
England/LSPA-39AA24C/2022,2022-03-07,115,2022-03-06,BA.1
England/NEWC-39AA75C/2022,2022-03-07,115,2022-03-06,BA.1
Scotland/QEUH-39AAC11/2022,2022-03-07,115,2022-03-06,BA.1
